204263.124183	898.300040
204264.091238	898.408628
204265.041292	898.322013
204266.000347	898.424946
204266.957402	898.373457
204267.916457	898.423593
204268.875512	898.433177
204269.834567	898.414897
204270.820623	898.486239
204271.751676	898.414805
204273.190758	898.476233
204274.148813	898.492144
204275.107868	898.537294
204276.066923	898.483553
204277.026978	898.588039
204277.985033	898.491662
204278.943088	898.626649
204279.902142	898.520712
204280.861197	898.644193
204281.820252	898.570546
204282.777307	898.646283
204284.214389	898.580024
204285.172444	898.709325
204286.131498	898.620676
204287.090553	898.718957
204288.048608	898.675439
204289.007663	898.715497
204289.966718	898.738936
204290.925773	898.711744
204291.908829	898.794057
204292.842882	898.717111
204293.801937	898.830881
204294.770993	898.738481
204296.199074	898.841472
204297.157129	898.795958
204298.116184	898.888562
204299.075239	898.808072
204300.034294	898.925675
204300.992349	898.836064
204301.951403	898.945299
204302.910458	898.881166
204304.034523	898.949592
204304.828568	898.937052
204305.786623	898.959167
204306.745677	898.979678
204308.183760	899.021062
204309.142815	898.975941
204310.101870	899.033533
204311.059924	899.020130
204312.017979	899.037896
204312.977034	899.070560
204313.936089	899.040466
204314.902144	899.118768
204315.853199	899.046383
204316.812253	899.149193
204318.264337	899.119650
204318.730363	899.174044
204320.168445	899.120596
204321.125500	899.208515
204322.084555	899.125212
204323.043610	899.236025
204324.002665	899.150041
204324.960720	899.253898
204325.919774	899.194962
204326.883830	899.258302
204327.837884	899.248075
204328.795939	899.255484
204330.235021	899.235768
204331.194076	899.331795
204332.152131	899.289475
204333.111186	899.330529
204334.070240	899.350175
204335.028295	899.326122
204335.987350	899.403813
204336.946405	899.327319
204337.919461	899.445363
204338.864515	899.342737
204339.822569	899.466023
204340.781624	899.380176
204341.740679	899.470613
204343.178761	899.400691
204344.137816	899.530973
204345.096871	899.424391
204346.054926	899.547425
204347.013981	899.469684
204347.973035	899.543863
204348.932090	899.530453
204349.890145	899.537966
204350.877202	899.595562
204351.808255	899.537994
204352.766310	899.643646
204354.205392	899.613081
204355.162447	899.633896
204356.121501	899.611329
204357.080556	899.686896
204358.039611	899.619595
204358.997666	899.726750
204359.962721	899.637930
204360.915776	899.748953
204361.874831	899.669476
204362.833886	899.758083
204364.271968	899.701049
204365.231023	899.812896
204366.189077	899.727018
204367.148132	899.833289
204368.107187	899.764940
204369.066242	899.843442
204370.024297	899.812273
204370.983352	899.846485
204371.969408	899.871345
204372.900461	899.849812
204373.858516	899.917145
204374.817571	899.859745
204375.776626	899.960918
204376.735681	899.876756
204378.173763	899.960383
204379.131818	899.928388
204380.090873	900.013358
204381.049927	899.937920
204382.009983	900.049238
204382.967037	899.957171
204383.925092	900.074128
204384.884147	899.993852
204385.869203	900.079544
204387.281284	900.015039
204387.760312	900.071821
204389.198393	900.035217
204390.157448	900.151648
204391.116503	900.083004
204392.075558	900.147593
204393.034613	900.137693
204393.992668	900.134537
204394.951723	900.196572
204395.910778	900.128543
204396.881833	900.247315
204397.827887	900.143187
204398.786942	900.282639
204399.770998	900.170196
204401.184079	900.297824
204402.143134	900.199965
204403.102189	900.338042
204404.060244	900.223243
204405.019299	900.353475
204405.978354	900.268573
204406.937408	900.351879
204407.895463	900.325453
204408.866518	900.345816
204409.813573	900.375697
204410.772627	900.339253
204411.732683	900.420638
204413.169765	900.416810
204414.127820	900.415243
204415.086874	900.409187
204416.045929	900.465659
204417.003984	900.409400
204417.963039	900.508156
204418.922094	900.423004
204419.883149	900.538243
204420.840203	900.452937
204421.798258	900.551865
204422.764314	900.495821
204424.194395	900.582989
204425.153450	900.507366
204426.112505	900.612796
204427.070560	900.539106
204428.029614	900.628379
204428.988669	900.579837
204429.947724	900.632535
204430.905779	900.626620
204431.864834	900.628689
204432.825889	900.677115
204433.782944	900.627031
204434.741999	900.722501
204436.180081	900.709055
204437.138135	900.718981
204438.098190	900.701279
204439.056245	900.770683
204440.015300	900.699814
204440.973355	900.816648
204441.931410	900.711934
204442.890465	900.852118
204443.849519	900.743553
204444.808574	900.866011
204445.766629	900.798632
204446.725684	900.858641
204448.163766	900.792439
204449.122821	900.932030
204450.081876	900.842990
204451.040931	900.930625
204451.998986	900.903595
204452.958040	900.917754
204453.917095	900.963203
204454.896151	900.903168
204455.837205	901.009968
204456.792260	900.905229
204457.751315	901.045796
204459.188397	900.972149
204460.147452	901.058036
204461.108507	900.967419
204462.064561	901.101927
204463.023616	900.983385
204463.982671	901.119251
204464.941726	901.020168
204465.899781	901.125242
204466.864836	901.076991
204467.817890	901.121913
204468.776945	901.134697
204470.236029	901.182912
204471.173082	901.116516
204472.132137	901.187613
204473.091192	901.165621
204474.050247	901.182888
204475.009302	901.222930
204475.967357	901.182127
204476.926411	901.265066
204477.885466	901.190165
204478.865522	901.296723
204479.802576	901.207865
204480.762631	901.314019
204481.720685	901.240258
204483.158768	901.342796
204484.117823	901.262332
204485.075878	901.373896
204486.034932	901.286846
204486.993987	901.388649
204487.953042	901.322751
204489.391124	901.423502
204489.870152	901.373170
204491.308234	901.447983
204491.787261	901.423283
204492.746316	901.390213
204494.183398	901.400783
204495.141453	901.462675
204496.100508	901.456457
204497.059563	901.456486
204498.017618	901.512361
204498.976673	901.452473
204499.935728	901.551679
204500.899783	901.457758
204501.860837	901.581342
204502.811892	901.478352
204503.772947	901.592436
204504.730001	901.526268
204506.168084	901.633871
204507.126139	901.525892
204508.085194	901.651977
204509.044249	901.559424
204510.002303	901.654395
204510.961358	901.610174
204511.920413	901.646073
204512.879468	901.668394
204513.838522	901.639586
204514.796577	901.714432
204515.755632	901.637056
204516.727688	901.755064
204518.152770	901.698114
204519.110824	901.750238
204520.069879	901.692167
204521.028934	901.795205
204521.987988	901.699765
204522.947043	901.825840
204523.905098	901.721503
204524.866153	901.836939
204525.822208	901.763167
204526.780263	901.830801
204527.753318	901.813217
204528.699373	901.822272
204530.136455	901.802654
204531.095510	901.899033
204532.053565	901.848758
204533.012619	901.894101
204533.971674	901.902962
204534.930729	901.888886
204535.888784	901.956574
204536.847839	901.891427
204537.806893	901.997743
204538.765948	901.905300
204539.724003	902.024714
204541.162086	901.960596
204542.121140	902.036313
204543.080195	901.966553
204544.039250	902.075943
204544.997305	901.983831
204545.956359	902.100345
204546.915414	902.012050
204547.874469	902.108991
204548.845525	902.054670
204549.791579	902.101372
204551.229661	902.055649
204551.709689	902.092437
204553.147771	902.093582
204554.105826	902.167795
204555.064880	902.140958
204556.023935	902.157826
204556.982990	902.183927
204557.941045	902.149478
204558.900100	902.229526
204559.860155	902.151719
204560.817210	902.266518
204561.776265	902.166336
204562.742320	902.277769
204564.173401	902.203347
204565.131456	902.298689
204566.090511	902.213639
204567.048566	902.329045
204568.007621	902.234837
204568.966676	902.337620
204569.924731	902.275062
204570.907787	902.328294
204571.842840	902.321649
204572.801895	902.310788
204574.242978	902.303325
204574.719005	902.302489
204576.157087	902.354374
204577.116142	902.376787
204578.075197	902.405112
204579.033251	902.362924
204579.992306	902.445207
204580.951361	902.363225
204581.910416	902.479950
204582.881472	902.384242
204583.827526	902.495595
204584.785581	902.418557
204586.223663	902.515615
204586.704690	902.461850
204588.140772	902.543387
204589.102828	902.451277
204590.058882	902.555028
204591.017937	902.493978
204591.975992	902.554952
204592.935047	902.540545
204593.894102	902.546500
204594.877158	902.584471
204595.811211	902.539663
204596.770266	902.625135
204598.234350	902.612830
204599.167403	902.616982
204600.126458	902.603939
204601.084513	902.666524
204602.043568	902.599901
204603.002623	902.698828
204603.960677	902.609104
204605.399760	902.695165
204605.878787	902.636155
204606.837842	902.739379
204607.796896	902.677644
204608.763952	902.739996
204609.714006	902.724256
204611.152089	902.789210
204612.111144	902.708158
204613.070198	902.796213
204614.028253	902.750764
204614.987308	902.789776
204615.946363	902.801439
204616.905417	902.776339
204617.862473	902.849282
204618.832528	902.770019
204619.779582	902.888484
204620.737637	902.778810
204621.698692	902.910976
204623.134774	902.827154
204624.093829	902.928081
204625.052884	902.826907
204626.010939	902.957342
204626.969994	902.847370
204627.929048	902.967337
204628.888103	902.890786
204629.870159	902.964267
204630.805212	902.942970
204631.763268	902.955442
204632.727323	902.991959
204634.159405	903.014807
204635.117459	902.970120
204636.076514	903.011581
204637.035569	903.014029
204637.993624	903.003481
204638.952679	903.064457
204639.911734	902.996968
204640.870789	903.101376
204641.856845	903.004794
204642.787898	903.122137
204643.746953	903.022563
204644.706008	903.128082
204646.144090	903.051092
204647.103145	903.165218
204648.061200	903.064745
204649.020255	903.180417
204649.979310	903.096395
204650.937364	903.181583
204651.896419	903.143464
204652.855474	903.177720
204653.814529	903.186484
204654.800585	903.169344
204655.731638	903.224124
204657.169721	903.223365
204658.128776	903.199911
204659.087831	903.214543
204660.046885	903.250511
204661.004940	903.206191
204661.974996	903.293412
204662.922050	903.205677
204663.881104	903.322185
204664.842159	903.219835
204665.799214	903.332350
204666.782270	903.249509
204667.716324	903.329650
204669.154406	903.262035
204670.113461	903.375356
204671.072516	903.281566
204672.031570	903.379265
204672.989625	903.321176
204673.948680	903.378634
204674.907735	903.368783
204675.865790	903.366823
204676.853847	903.411649
204677.783900	903.361382
204678.741954	903.451933
204680.181037	903.416220
204681.139091	903.436010
204682.099146	903.403559
204683.057201	903.481533
204684.016256	903.401819
204684.974311	903.516062
204685.933366	903.411861
204686.891421	903.530362
204687.856476	903.439560
204688.808530	903.528123
204689.767585	903.478350
204690.732640	903.515796
204692.163722	903.471374
204693.122777	903.584186
204694.080832	903.504915
204695.039886	903.576216
204695.998941	903.552591
204696.957996	903.563241
204697.916051	903.599594
204698.886106	903.553860
204699.834161	903.640995
204700.792216	903.557483
204701.751271	903.665512
204702.710325	903.573065
204704.148407	903.662452
204705.106462	903.601943
204706.064517	903.697318
204707.023572	903.607001
204707.982627	903.723575
204708.941682	903.628600
204709.899737	903.726791
204710.858791	903.660279
204711.817846	903.717087
204712.775901	903.702758
204713.734956	903.700724
204714.694011	903.750566
204716.130093	903.768984
204717.089148	903.727195
204718.048203	903.757508
204719.006258	903.768137
204719.965312	903.746626
204720.923367	903.813380
204721.881422	903.742256
204722.840477	903.848655
204723.799531	903.753187
204724.757586	903.868587
204725.715641	903.775315
204726.676696	903.867395
204728.112778	903.790598
204729.071833	903.909743
204730.030888	903.808920
204730.988943	903.922199
204731.947998	903.838946
204732.907053	903.913341
204733.866107	903.884149
204734.827162	903.897984
204735.783217	903.928615
204736.742272	903.884558
204737.701327	903.964821
204739.139409	903.947804
204740.098464	903.943578
204741.056519	903.934194
204742.015574	903.991000
204742.974628	903.926240
204743.932683	904.024361
204744.891738	903.931589
204745.850793	904.043301
204746.808848	903.953634
204747.767902	904.047899
204748.741958	903.989646
204749.686012	904.038973
204751.124094	903.984273
204752.083149	904.092723
204753.041204	904.011074
204754.000259	904.092447
204754.959314	904.047986
204755.918369	904.081435
204756.875423	904.091046
204757.864480	904.065908
204758.793533	904.127977
